Shrt_Desc,Class,Sugar_Tot_.g.,Iron_.mg.,Cholestrl_.mg.
CEREALS/CREAM OF RICE/CKD W/ H2O/W/ SALT,1.0,-0.289886022044,-0.0631720833333,-0.0297142857143
CANDIES/HARD/DIETETIC OR LO CAL (SORBITOL),3.0,0.641576903808,-0.129172083333,-0.0297142857143
FROZEN NOVELTIES/SUGAR FREE/CREAMSICLE POPS,3.0,-0.285978206413,-0.128672083333,-0.0297142857143
FRZ NVL/ KLONDIKE/SLIM-A-BEAR FUDG BR/98% FT FR/NO SGR ADDED,3.0,-0.219144539078,-0.11733875,0.0202857142857
CEREALS RTE/KELLOGG'S/SPL K PROT PLUS,1.0,-0.08688001002,0.292494583333,-0.0297142857143
FRUIT LEATHER/ROLLS,3.0,0.202298346693,-0.11233875,-0.0297142857143
FROSTINGS/COCONUT-NUT/RTE,3.0,0.110514779559,-0.120172083333,-0.0297142857143
CEREALS RTE/UNCLE SAM CRL,1.0,-0.274655561122,-0.0620054166667,-0.0297142857143
CEREALS/FARINA/ENR/ASSORTED BRANDS/QUICK/CKD W/ H2O/WO/ SALT,1.0,-0.282671593186,-0.04033875,-0.0297142857143
TORTILLA CHIPS/LOFAT/BKD WO/FAT,2.0,-0.283573396794,-0.102505416667,-0.0297142857143
CEREALS RTE/MALT-O-MEAL/TOOTIE FRUITIES,1.0,0.167629008016,0.12916125,-0.0225714285714
CANDIES/MARS SNACKFOOD US/SNICKERS BAR,3.0,0.215424599198,-0.117172083333,0.0631428571429
MILK DSSRT/FRZ/MILK-FAT FREE/CHOC,3.0,0.0874686873747,-0.128505416667,-0.0297142857143
CEREALS RTE/GENERAL MILLS/COUNT CHOCULA,1.0,0.0412763026052,0.14916125,-0.0297142857143
POPCORN/MICROWAVE/LOFAT&NA,2.0,-0.284876002004,-0.0911720833333,-0.0297142857143
FORMBAR/MARSSNACK/SNICKERS MARATHONPROTPERFBAR/CARMELNUTRUSH,2.0,-0.00221067134269,0.03966125,0.0131428571429
POTATO CHIPS/BARBECUE-FLAVOR,2.0,-0.235477204409,-0.106505416667,-0.0297142857143
CEREALS RTE/QUAKER/HONEY GRAHAM OH!S,1.0,0.142879509018,0.237327916667,-0.0297142857143
SHERBET/ORANGE,3.0,-0.0465994488978,-0.12683875,-0.0225714285714
PIE FILLINGS/APPL/CND,3.0,-0.152010270541,-0.12433875,-0.0297142857143
PUDDINGS/BANANA/DRY MIX/INST/PREP W/ WHL MILK,3.0,-0.116138527054,-0.12833875,0.0345714285714
CEREALS RTE/KELLOGG'S CINN JACKS,1.0,0.0493925350701,0.13916125,-0.0297142857143
CEREALS RTE/GENERAL MILLS/CHOC LUCKY CHARMS,1.0,0.0754446392786,0.13916125,-0.0297142857143
CANDIES/NOUGAT/W/ ALMONDS,3.0,0.544683116232,-0.11933875,-0.0297142857143
CANDIES/WHATCHAMACALLIT CANDY BAR,3.0,0.199292334669,-0.11033875,0.056
MILK & CRL BAR,2.0,0.170334418838,-0.02933875,0.0131428571429
CEREALS RTE/POST/GOLDEN CRISP,1.0,0.246787324649,-0.0175054166667,-0.0297142857143
CEREALS RTE/RALSTON TASTEEOS,1.0,-0.243793837675,0.370827916667,-0.0297142857143
CEREALS RTE/KELLOGG/KELLOGG'S CINNABON CRL,1.0,0.126546843687,0.132494583333,-0.0297142857143
CEREALS RTE/GENERAL MILLS/FIBER ONE/NUTTY CLUSTERS & ALMONDS,1.0,-0.0719501503006,0.00732791666667,-0.0297142857143
CEREALS RTE/POST/SHREDDED WHEAT/LIGHTLY FRSTD/SPOON-SIZE,1.0,-0.0668399298597,-0.0715054166667,-0.0297142857143
CEREALS/FARINA/ENR/ASSORTED BRANDS/DRY,1.0,-0.284675601202,0.427327916667,-0.0297142857143
ICE CREAMS/CHOC/LT,3.0,-0.0426916332665,-0.117672083333,0.170285714286
Sweetener/ syrup/ agave,3.0,0.391376503006,-0.127672083333,-0.0297142857143
CHOCOLATE/DK/45- 59% CACAO SOL,3.0,0.189673096192,0.00449458333333,0.0274285714286
CEREALS RTE/QUAKER/KING VITAMAN,1.0,-0.0871806112224,0.35416125,-0.0297142857143
CEREALS RTE/QUAKER/MOTHER'S CINN OAT CRUNCH,1.0,-0.0390844188377,-0.0691720833333,-0.0297142857143
CEREALS RTE/KELLOGG/SPL K/FRUIT & YOGURT,1.0,0.0313564629259,0.292494583333,-0.0297142857143
CEREALS RTE/GENERAL MILLS CINN CHEX,1.0,-0.0287637775551,0.320827916667,-0.0297142857143
CEREALS RTE/QUAKER/CAP'N CRUNCH,1.0,0.153801352705,0.194494583333,-0.0297142857143
CEREALS RTE/GENERAL MILLS/MULTI-GRAIN CHEERIOS,1.0,-0.0798659819639,0.33916125,-0.0297142857143
SNACKS/SWT POTATO CHIPS/UNSALTED,2.0,-0.20191007014,-0.09383875,-0.0297142857143
ICE CREAMS/BREYERS/ALL NAT LT MINT CHOC CHIP,3.0,-0.0359782064128,-0.120505416667,0.0774285714286
SUGARS/GRANULATED,3.0,0.709713176353,-0.12833875,-0.0297142857143
CEREALS RTE/KELLOGG'S KRAVE CHOC CRL,1.0,0.0674286072144,0.112494583333,-0.0225714285714
POTATO CHIPS/FAT FREE/SALTED,2.0,-0.253312875752,-0.0696720833333,-0.0297142857143
PRETZELS/HARD/PLN/SALTED,2.0,-0.265938126253,-0.03833875,-0.0297142857143
CEREALS RTE/KELLOGG'S/FRSTD MINI-WHEATS BITE SIZE STRAWB DEL,1.0,-0.0628319138277,0.362494583333,-0.0297142857143
ICE CREAMS/BREYERS/NO SUGAR ADDED/FRENCH VANILLA,3.0,-0.21313251503,-0.126005416667,0.348857142857
CEREALS RTE/QUAKER/LOFAT 100% NAT GRANOLA W/ RAISINS,1.0,-0.0332727955912,-0.0861720833333,-0.0225714285714
PUDDINGS/CHOC FLAVOR/LO CAL/INST/DRY MIX,3.0,-0.283272795591,-0.07733875,-0.0297142857143
CEREALS/QUAKER/INST OATMEAL/BANANA BREAD/DRY,1.0,0.0150237975952,0.03666125,-0.0297142857143
BAKING CHOC/UNSWTND/LIQ,3.0,-0.290286823647,-0.0600054166667,-0.0297142857143
SYRUP/CANE,3.0,0.44318011022,-0.0691720833333,-0.0297142857143
CANDIES/MARS SNACKFOOD US/MILKY WAY MIDNIGHT BAR,3.0,0.288971693387,-0.109172083333,0.0417142857143
CANDIES/MARS SNACKFOOD US/TWIX CARAMEL COOKIE BARS,3.0,0.19318011022,-0.115672083333,0.0202857142857
YOGURT/FRZ/CHOC/NON-FAT MILK/W/LO CAL SWTNR,3.0,-0.163934118236,-0.128505416667,-0.00114285714286
GELATINS/DRY PDR/UNSWTND,3.0,-0.290286823647,-0.110672083333,-0.0297142857143
DESSERTS/MOUSSE/CHOC/PREPARED-FROM-RECIPE,3.0,-0.14189003006,-0.120005416667,0.970285714286
CEREALS RTE/GENERAL MILLS/FIBER ONE BRAN CRL,1.0,-0.288383016032,0.120827916667,-0.0297142857143
PUDDINGS/TAPIOCA/DRY MIX,3.0,0.361015781563,-0.127172083333,-0.0297142857143
CEREALS/KASHI GO LN HOT CRL/CREAMY TRULY VANILLA/DRY,1.0,-0.139986222445,-0.07083875,-0.0297142857143
SNACKS/PLANTAIN CHIPS/SALTED,2.0,-0.281068386774,-0.113005416667,-0.0297142857143
PUDDINGS/VANILLA/RTE,3.0,-0.120246743487,-0.127672083333,-0.0225714285714
CANDIES/WHITE CHOC,3.0,0.300895541082,-0.125172083333,0.120285714286
GRANOLA BAR/W/COCNT/CHOC COATD,2.0,0.0530999498998,-0.100005416667,-0.0297142857143
CEREALS RTE/POST/ALPHA-BITS,1.0,-0.0798659819639,0.370827916667,-0.0297142857143
CANDIES/SEMISWEET CHOC,3.0,0.255805360721,-0.0770054166667,-0.0297142857143
CEREALS RTE/KASHI ORGANIC PROMISE/BERRY FRUITFUL,1.0,-0.143994238477,-0.0791720833333,-0.0297142857143
TARO CHIPS,2.0,-0.252010270541,-0.109172083333,-0.0297142857143
CEREALS RTE/QUAKER/QUAKER OATMEAL SQUARES,1.0,-0.123753757515,0.35916125,-0.0297142857143
CEREALS RTE/KELLOGG/KELLOGG'S ALL-BRAN ORIGINAL,1.0,-0.13307239479,0.16416125,-0.0297142857143
SNACK/POTATO CHIPS/MADE FROM DRIED POTATOES/PLN,2.0,-0.278863977956,-0.115505416667,-0.0297142857143
Snacks/ CLIF BAR/ mixed flavors,2.0,0.0265468436874,-0.01883875,-0.0297142857143
CANDIES/DK CHOC COATD COFFEE BNS,3.0,0.13556487976,-0.0841720833333,0.0631428571429
CEREALS/RTE/MALT-O-MEAL/BLUEBERRY MINI SPOONERS,1.0,-0.105517284569,0.36166125,-0.0297142857143
